id,age,energy,generation
0fb39315-c54a-4b5b-9163-7cbb85411edf,1,100.14788324314998,1
ca3dfc1f-c73c-4f81-b84f-c5c639fa5ae9,1,100.20329402717032,1
476f0f4f-211d-4562-b5a7-5f22743f1826,1,100.01861326709748,1
b655e6aa-d732-4b7a-b78d-8b3b7d291bfc,1,100.01047833983878,1
0a1d3c38-7fa3-4672-bdf6-7290a6c31219,1,100.09596134131338,1
7c76e14a-cae6-4556-acff-a4e87704d1a5,1,99.84366706919559,1
eaab46fe-f404-4312-8cc3-b8e23d314103,1,100.0591781706714,1
e3fb03f0-369e-4d96-b4f8-95b86a736fa9,1,100.05353001415132,1
16bfaf57-77a3-4d0a-ad29-e92cfb89955e,1,100.1895571824362,1
305422cc-a922-4489-a2bb-dbe4decc5741,1,100.04785987729443,1
af1d4eb6-8c7a-404c-bb08-23bb1938ffa7,1,99.9859569400057,1
04f07b64-0829-45f5-9912-83f59ca99a5f,1,99.86343074298787,1
bda0ebc4-d688-474c-856e-4b3309fd75de,1,100.05030884537926,1
120dab44-0344-4fe2-84bb-e42c3a4ad421,1,99.94252726068831,1
235d549c-d995-48f0-b1f3-f04fd1431f9e,1,100.1350043084861,1
1264dc1a-c0bc-45bb-a0fb-eb6dca268ba2,1,100.18332475497101,1
fc24db80-4160-47a6-a18a-877ecb6ee00d,1,100.03937892859493,1
e94de85b-3952-433b-86f6-10615ac46c3a,1,100.01918103441746,1
5ddecd59-a96e-4ccb-8bca-5e0d02f0e0a8,1,99.903514296588,1
e518eb1c-fead-45a9-9064-459d898de159,1,100.06939711104133,1
1181c74a-d955-43fe-821e-2a91d4b39d59,1,100.03809736949778,1
053fdf82-18ba-4d32-819c-4dfdde39ad58,1,99.9759447066903,1
101868a6-ef33-4d8e-86b5-032f51b874a4,1,100.07556182579465,1
066d248f-1dc5-4d22-9a1a-11807d0835b0,1,100.17950084643222,1
60b72887-1814-4fc2-9cd1-32e45288ed74,1,100.02038074095674,1
ecbe2834-2993-4c91-b0ca-134c0a8aaa55,1,100.10478059732415,1
bb567a52-e047-46a4-8bf4-83d1f556ad85,1,100.03253315124843,1
89a4c086-0e62-4f8d-a78f-1771866edd9b,1,100.01928622426601,1
c1b90623-e3b5-452e-8d67-e08d0be6226b,1,99.9420746046746,1
969aee5f-42cf-42d9-8f4f-d94f108b448e,1,99.84785655928881,1
4073cebc-7449-43c5-8e43-756c6e48dee6,1,100.10701530741777,1
bb74f789-1a9c-472e-9919-7504f0cc1257,1,100.22563346878123,1
bcdd4ae9-760b-4122-943f-64a1b2ce2e07,1,99.87920625342709,1
bac8c348-e375-425a-bd47-e765418edc11,1,100.1273196672573,1
19fff9b7-ffe4-4023-8ca5-973e76007627,1,100.04043984871795,1
49fe4d20-f821-4a76-ba21-7a0c54417ebd,1,99.91375963826334,1
b68ef83c-637d-4650-9b4d-2bd9670e8c57,1,100.05267928773834,1
b6c63e16-5b5b-4166-8857-78359d509c94,1,100.16030464425756,1
f8120d46-0be3-4a79-a828-98a2ec495d12,1,99.96824287372608,1
8d631eb4-b713-4042-b7de-4ed268e9fd72,1,100.02720393144152,1
99a46b75-4099-4b5f-98ea-49903a096d7e,1,100.0413289973277,1
d1cecd14-4c95-4699-bfc0-0a8c69260883,1,99.85138103876068,1
1370babf-e85f-4c41-9327-b3565422f882,1,100.04671508500284,1
3584ea7c-f4fc-43a5-a520-f08d0b73fba8,1,100.07752323528958,1
9a41afd9-dfe7-4b95-b953-fe3668f27030,1,99.97513818356974,1
c9013fab-77d6-4865-86e5-1bd1cec628b0,1,100.0909845777963,1
811811fd-ffd2-4ab6-a5ff-2bdd20731a11,1,100.10545463482579,1
116bb3fc-8a77-4ae2-8c0c-5716596186e8,1,100.05270557957772,1
64ac4f52-a1dd-45bd-a458-e6292b46cba2,1,99.9384826826811,1
ba941180-b18b-4acb-a6ad-508a39e9733e,1,100.04153135826861,1
ba614ea0-c154-42d9-8abf-54fc9eecb58b,1,100.13591409492065,1
7756fad4-17b7-4fdd-a90f-df9da70ea55a,1,100.01587499506805,1
97e9b788-4d4d-4744-a665-4fb0b93df622,1,100.04738713286325,1
ddb0adfd-ccf0-418d-ba9b-146d7d14d40d,1,100.1372338831291,1
1454b0ab-7e5e-441a-9ac9-e6b846bcbbf5,1,100.09765505154107,1
8fdb360a-57b8-441a-a2db-44043e078212,1,100.00846578166824,1
cff346c3-d3a2-4ff0-819f-9de14996c36a,1,99.97540132203274,1
cb1952a7-ca10-4611-ae25-8c472ede6eb0,1,100.06882129814254,1
3b7d8e8e-2f1b-4e5a-bde3-cc1fdb209b32,1,99.82889239125268,1
32c286be-05a5-4ead-a28a-4c1e577d450c,1,99.9538110302622,1
9727f577-d083-40aa-9c18-18cec744189d,1,99.93668580761914,1
342a7ca1-56d8-4957-8ea6-bf27ee689af3,1,100.10107360484514,1
6d83110c-1dbf-4f54-b7d1-bfb94899a3a0,1,100.02460075170906,1
0ecf12ff-8485-45eb-832b-802a3d585fde,1,99.99575575136863,1
1d250d30-b3aa-45af-b173-14e463d64534,1,100.22444313064557,1
7613b739-5148-4c6b-8505-9b006fe468a2,1,99.96391385163491,1
b74977b5-09d0-4e1e-a15e-9b9144c473d4,1,99.90435168265569,1
47800bcf-3d05-437a-a35e-ff6e7ad3d378,1,100.1299232664294,1
2467586b-485d-416e-a55c-c24ee40cdd8e,1,99.87162388133251,1
1c3aaaa2-0611-4515-9e8c-1668703c9c7f,1,99.85146143652838,1
f58467a3-bfa9-4654-a97b-e56f893a7b3c,1,100.01683050876719,1
62a6f63b-1f62-47ae-8b68-3ab06ef4c9a8,1,100.08048095129186,1
19c2206a-2201-4462-9005-dd84af833be8,1,100.05620529619097,1
ce096be5-3515-450d-8fc8-49aea5e721c2,1,99.9265778431149,1
5d17bb8a-7616-4819-b7ce-3812c4e7233b,1,100.13800922103862,1
a999e8fc-8ef6-4c46-b2a7-4b2e9d04a922,1,100.07996528643342,1
deb8fc42-1de3-4b4f-9139-692ba710730b,1,100.14340658452348,1
6f3240da-1b6f-4176-bbd0-7c29418a4901,1,100.0408108689403,1
82a633bd-2cd0-4ee8-a43a-3e3d1c0ff478,1,99.8689636634337,1
4f4c5aad-e371-459a-9b6c-0f0b8f55eabe,1,99.91642725738997,1
ad1ac142-4800-427c-8b22-6450accbaeac,1,100.09210618655655,1
2734f49a-15ae-411e-9ffe-d04feaf27e16,1,100.08753330659813,1
a11fb455-6074-4012-8fda-e52cc836b2fa,1,100.0279950691909,1
9321f970-6d26-49b4-a0fe-cfdb22a2211d,1,100.14141318380483,1
dd3bdefc-b78c-4c7b-bd70-cf4eedbb9a25,1,100.21816219647525,1
d5304a37-2929-41e8-a9a8-051a94f97aba,1,100.0594352457647,1
e800f159-4f19-4951-aad2-6cbd40612688,1,100.16119781900662,1
b90aaf97-2cd6-45f8-845f-d5f9bb3be37f,1,100.09216831730433,1
fed6a51d-f43d-4267-ae48-2666c6abd19c,1,100.17489977955101,1
f84d2e01-aa80-4677-9190-5de19167a9ca,1,99.98121076779617,1
f6854f5f-3b4e-41f8-8fa3-ef9f7264b157,1,99.97493148348379,1
4c65240a-8557-4074-b560-e2bfbf6dc7cf,1,99.93419892934853,1
761bfad2-fea1-4d91-b2e6-40ee306f89fe,1,100.13805407082091,1
d4279e1a-23ac-49ba-877f-a82e495acd19,1,99.98614957617873,1
f0e4d614-fcd0-4d59-8121-adff010b58e0,1,99.97520662805555,1
e5fe17bd-e165-40e1-be68-5531ae3e591d,1,100.00418979652234,1
465b7b52-78be-4402-89c0-6f58b575db5e,1,99.93905916660334,1
7f05e6dd-0bd2-4757-81db-9114c8f86c4f,1,99.99976257864867,1
13bcfc20-97bc-44f8-b406-f3cebcac8f6a,1,99.93526770350309,1
44a6dd27-f0cf-4801-8394-d782b1a25faf,1,100.04758457059508,1
3f7b8683-57ef-4ade-b31f-76312c856c54,1,99.84101361777553,1
4af2ae32-ce05-4be9-930f-e2e083e10488,1,99.94638030814019,1
bf1a9ade-9085-4c4b-97a2-c8f43ad762d8,1,100.20003609940143,1
d7fb4d73-c62f-4191-a7cc-07b1638234a5,1,100.23913369521334,1
5a2117ec-f340-4878-9b8c-a2db9d5154a0,1,99.95392259994036,1
b71dea35-d316-4134-9cc3-464c3fd17687,1,100.1080721423721,1
4bcdc417-62a0-4b40-870c-b6387e11f152,1,100.166775727368,1
dffe6b73-30a4-4bf9-8c45-4b0b43834b41,1,99.81030863020844,1
1cd0c003-1346-42e3-96fa-a03a25cf52ec,1,99.98064580478157,1
8e474667-2235-40c9-8d81-e20ae7d7ae07,1,99.74153207730161,1
d127dfe8-2818-4b6c-b787-ea9849091c04,1,99.79865083020371,1
b875eb8d-7250-4cf5-8463-e79f0add9288,1,100.12832052748661,1
4143a241-3c66-4581-b8b3-d3e677229814,1,99.9380719726329,1
99fbfaef-e3d2-4f2c-a461-2f1afbc4c42f,1,99.97455710784565,1
da59747a-2b38-4735-bd06-9a4fa9dea4db,1,100.03696472707153,1
646b9823-fc85-4e1c-99e5-4eded3575b3d,1,100.13446972340029,1
e15b0778-cd70-4092-a921-8fcd4b2c929b,1,100.03483404386387,1
d2593b54-ee37-49c0-96e6-6f70edfbca1d,1,100.19956751014679,1
91833476-cb39-4e3a-b566-841d75e545a2,1,99.93584597460591,1
44d57795-f1fe-4126-9ee3-486ed5a6aa0e,1,99.86463297538339,1
73247791-ec07-45ba-8b7f-a20c461aa9a3,1,99.8693069156382,1
9d51d8f9-62b7-40f7-8db2-30a5e412652f,1,100.1744654536756,1
6b8df611-f07c-4d9c-84d2-a5977b0ebea5,1,99.89360488794837,1
2da39a6a-659a-44ea-bb3e-127e7a16b2f8,1,100.18318221424202,1
0decb452-34d4-404c-b3ac-af907bf7a848,1,100.16405372950231,1
9edab664-7c99-45f1-bf73-697c7f066ef8,1,100.26972674975516,1
d9a03215-0a04-4d22-986d-fbea9c9bcdb9,1,99.88877493898147,1
5e6b1b11-6b1a-4ff8-a59d-dca82bcf4fa6,1,100.17040156683915,1
1bd935c7-3ab5-4bae-89ee-f2cec9d98184,1,100.12180454833792,1
b28dd44e-0100-4e2c-b2a7-0f4984dd5d36,1,99.92603322149566,1
22b512de-2f9b-4711-9d58-2db8d4c01342,1,100.15364340712115,1
2e40f3c0-80fb-431f-8c01-6970f31e2ba3,1,100.06864028913682,1
6b7d1998-131a-48a0-8389-3ab4c4a60c22,1,100.05740369421056,1
71701f2f-8df4-4b4d-8630-d46d8aedb2df,1,100.04420415980542,1
67fabca2-1601-40b5-a014-b1e77865b034,1,100.19066684176717,1
f69e0cf9-33c3-442d-979f-a399e65141e2,1,100.08684834757356,1
a6d00b23-ef18-4f0e-8a60-19e34067341e,1,99.91819622391662,1
10685caf-2c75-43e5-abcc-c1693013f89a,1,100.17122450603101,1
fb6fd2ba-df46-4191-94bf-59d12d5c0e9a,1,100.20073993863548,1
41cb126f-ddbe-4726-b59f-ff0c4463d696,1,100.11142782127844,1
0b0c0d6c-c881-47e0-ba83-4d8983b18fad,1,100.01407995384244,1
6248359e-b7c0-441f-a22d-09b9cad12ca4,1,99.9289539105772,1
f763ef55-88f3-4a82-b8c6-59efc2d71792,1,100.0039155751432,1
26d3a3de-e41f-41fb-bcf5-72af561d7aa9,1,99.80251521561951,1
80b072ad-1975-4e11-8c03-b15acaf8c588,1,99.90122220005378,1
0a2417cf-55d7-45b8-99b3-08006e8a893b,1,100.07453458352693,1
40cfe641-76e0-4674-a4d0-a0312a040dd3,1,99.99431916584786,1
e3c9373f-2306-43b4-95a9-6e403ce86916,1,99.93157523461973,1
625aa61a-c329-4a3d-bbaf-74310a09eb1c,1,99.89353378258065,1
b1a963ea-993f-4a0a-9270-0c8b7a35a7cf,1,100.04462902011714,1
4875df7a-9c78-43ec-90ea-48f23effa0dc,1,100.01304957013406,1
ad1a2b5b-e692-4b8b-ab4c-e2c256185d08,1,100.15437763525368,1
2654e396-c314-4e75-9110-ab3942ab6728,1,100.1424406764493,1
c017c961-437e-4686-a0e3-691981bc6492,1,100.22239445956941,1
46d1a969-792b-4472-a570-d387846c5417,1,99.90883734822984,1
ba56b27c-146d-4680-b3ce-aa1834d00908,1,100.10034977254494,1
f3031382-76e8-4324-a13a-96bf9b2b8ea7,1,100.02733136493966,1
251e7d60-d380-4d0d-a3de-b8ab17caad58,1,99.83372880664562,1
6fc72b78-dc16-4a52-a01d-d56fdb775382,1,100.26414799030515,1
2e94fc52-07f2-4bd2-af1c-84345326ca50,1,99.98792930111182,1
8743ef21-cac6-461c-82cd-6e629fbb9c50,1,100.16395135506929,1
82fcb70b-8b39-4163-988a-c3ddbc88e954,1,100.17656749522756,1
68431caf-82e3-4970-821d-9f5d83dd00af,1,99.88200658749625,1
9c659174-f08a-44f0-a075-d7afb55344d6,1,99.7513769390278,1
e9c2c014-a25d-46b1-80f4-b2a1a45b7667,1,99.96331394807854,1
1750bdbb-d47a-465f-bf24-ce01bc1cf5e5,1,100.02209913900131,1
5e46ef26-d4da-4585-b9c8-94f412e499df,1,99.95032282585284,1
c649cc5c-c5c2-4658-9494-75a9e71f4232,1,100.09419090932059,1
489c924b-db8c-40bf-82eb-b2a05a0aebc2,1,100.03615619999808,1
09177fe8-3216-4e4b-aeed-8dd848feff94,1,99.96187469812524,1
efc98531-3db6-4f95-a8a3-2a8c3a21c974,1,99.78977778678289,1
f2f83248-d558-4170-bdc2-c9c61945ff9d,1,99.87499707618436,1
981212da-6fef-45d8-854a-b0558dc6c013,1,100.12557372758306,1
6b98a416-9026-40e3-b8d1-c00e780ec09c,1,100.06193962893221,1
2326028d-4a5a-4492-93ea-1916e23ed499,1,100.12866374285124,1
794a35f9-801e-4b46-b058-fb980c8379c2,1,99.98019251297708,1
c7ad647c-5d8d-446f-856d-7c2a4889afaa,1,100.18647547567927,1
32ec8a5e-23cd-4f3b-8322-1455efabcc6a,1,99.96448958292895,1
a0c3e88f-d509-4c72-a186-a62df4584589,1,100.11675356143543,1
af8be081-3d16-4201-86e7-516264973cd4,1,99.92883595924721,1
6be0f245-1b3f-40fe-9a27-533db3c3b7d9,1,99.93627141862065,1
48acbb2b-0ee7-44c1-875b-1b219b336ef4,1,99.8315728214634,1
0be1e88b-08b5-4a51-b518-05fd0df9c39a,1,100.017336201613,1
16c749f3-a90e-4e9a-a1f1-dd7835ef2404,1,99.83323667191283,1
59c948f5-1363-4e69-b0df-c3751b6c7ad8,1,100.05239764280705,1
39bb5369-aafb-484a-acc5-f63bd4f0a887,1,100.13976322977581,1
0bd9e2cd-b4a1-474c-b202-cf04780aa6f2,1,100.17035744766578,1
03c72631-7208-4870-9c9b-7439e0438280,1,99.98838470395266,1
f9d71fed-4e6b-47ba-8e52-67e871ed2d5c,1,100.01426415773432,1
27de434f-1d71-4904-b01e-45abc51858e5,1,100.05155890810963,1
6d6c9abb-9b69-4c6b-8adc-4c107c6b202a,1,99.98209755667166,1
5fde330d-d14b-4c5a-bfba-6f4959f86ccc,1,100.12905301940184,1
05e0ec31-af1d-45b3-8a99-3a822c5b349b,1,99.93425526534232,1
b2c09938-09f6-44ea-99cc-4b03679cb3ae,1,100.00320627579086,1
65cc3163-9ae8-4012-a5e8-4f8f77738511,1,99.88306681793905,1
9d3bcda5-8d82-46aa-b514-a408f6442779,1,100.06134767117013,1
18a77380-aea8-4361-8600-7326022a2281,1,100.03738965803315,1
4f8c1427-5026-4a5e-bf2c-1a36b96be44b,1,100.15055974160587,1
69916d92-b645-4908-9c21-9c072612045a,1,100.11596899741883,1
011ca4be-ca59-4a0d-b9a3-43d415a52f5f,1,100.24031547426297,1
64bd22a1-686e-4dee-a2bd-4cbb4843ca15,1,99.95816960317305,1
61f90993-675f-4dc7-a35e-2b0ae6acb1b8,1,100.18888717993374,1
a9e3c5f3-d353-4f90-9501-26131d67f4d5,1,99.97520546799733,1
a1f7557d-a9e3-4b56-85e0-93cee2574f53,1,100.04565015892122,1
014f7b9f-8230-44ba-ba23-ca864b1ad84d,1,99.89015844088419,1
af15ab0b-ca7b-4b67-8816-7391e3a5f71f,1,100.0176220073456,1
b17dc6f6-9680-4124-ac1e-029f75a7e518,1,99.99593044638614,1
c37453e4-b65f-49eb-9160-effe3a0c9bb0,1,100.20541688876592,1
43351c72-fb32-40c2-9e7f-f405afcfddb2,1,100.07437708915435,1
3e79e7f6-9c32-456a-ab31-90f385f04a6e,1,100.07317135338683,1
